local_datetime,intersection_id,direction,total_volume
2/8/2025 9:00,Washingtonst_and_Ave52,NB,35
2/8/2025 9:00,Washingtonst_and_Ave52,SB,470
2/8/2025 10:00,Washingtonst_and_Ave52,NB,48
2/8/2025 10:00,Washingtonst_and_Ave52,SB,470
2/8/2025 11:00,Washingtonst_and_Ave52,NB,61
2/8/2025 11:00,Washingtonst_and_Ave52,SB,574
2/8/2025 12:00,Washingtonst_and_Ave52,NB,37
2/8/2025 12:00,Washingtonst_and_Ave52,SB,561
2/8/2025 13:00,Washingtonst_and_Ave52,NB,61
2/8/2025 13:00,Washingtonst_and_Ave52,SB,618
2/8/2025 14:00,Washingtonst_and_Ave52,NB,70
2/8/2025 14:00,Washingtonst_and_Ave52,SB,659
2/8/2025 15:00,Washingtonst_and_Ave52,NB,46
2/8/2025 15:00,Washingtonst_and_Ave52,SB,632
2/8/2025 16:00,Washingtonst_and_Ave52,NB,48
2/8/2025 16:00,Washingtonst_and_Ave52,SB,600
2/8/2025 17:00,Washingtonst_and_Ave52,NB,54
2/8/2025 17:00,Washingtonst_and_Ave52,SB,541
2/8/2025 18:00,Washingtonst_and_Ave52,NB,45
2/8/2025 18:00,Washingtonst_and_Ave52,SB,371
2/8/2025 19:00,Washingtonst_and_Ave52,NB,26
2/8/2025 19:00,Washingtonst_and_Ave52,SB,325
2/8/2025 20:00,Washingtonst_and_Ave52,NB,16
2/8/2025 20:00,Washingtonst_and_Ave52,SB,269
2/8/2025 21:00,Washingtonst_and_Ave52,NB,29
2/8/2025 21:00,Washingtonst_and_Ave52,SB,249
2/8/2025 22:00,Washingtonst_and_Ave52,NB,38
2/8/2025 22:00,Washingtonst_and_Ave52,SB,167
2/8/2025 23:00,Washingtonst_and_Ave52,NB,14
2/8/2025 23:00,Washingtonst_and_Ave52,SB,110
2/9/2025 0:00,Washingtonst_and_Ave52,NB,1
2/9/2025 0:00,Washingtonst_and_Ave52,SB,66
2/9/2025 1:00,Washingtonst_and_Ave52,NB,3
2/9/2025 1:00,Washingtonst_and_Ave52,SB,40
2/9/2025 2:00,Washingtonst_and_Ave52,NB,1
2/9/2025 2:00,Washingtonst_and_Ave52,SB,32
2/9/2025 3:00,Washingtonst_and_Ave52,NB,2
2/9/2025 3:00,Washingtonst_and_Ave52,SB,16
2/9/2025 4:00,Washingtonst_and_Ave52,NB,2
2/9/2025 4:00,Washingtonst_and_Ave52,SB,23
2/9/2025 5:00,Washingtonst_and_Ave52,NB,7
2/9/2025 5:00,Washingtonst_and_Ave52,SB,50
2/9/2025 6:00,Washingtonst_and_Ave52,NB,10
2/9/2025 6:00,Washingtonst_and_Ave52,SB,131
2/9/2025 7:00,Washingtonst_and_Ave52,NB,17
2/9/2025 7:00,Washingtonst_and_Ave52,SB,231
2/9/2025 8:00,Washingtonst_and_Ave52,NB,34
2/9/2025 8:00,Washingtonst_and_Ave52,SB,264
2/9/2025 9:00,Washingtonst_and_Ave52,NB,33
2/9/2025 9:00,Washingtonst_and_Ave52,SB,389
2/9/2025 10:00,Washingtonst_and_Ave52,NB,67
2/9/2025 10:00,Washingtonst_and_Ave52,SB,491
2/9/2025 11:00,Washingtonst_and_Ave52,NB,32
2/9/2025 11:00,Washingtonst_and_Ave52,SB,506
2/9/2025 12:00,Washingtonst_and_Ave52,NB,26
2/9/2025 12:00,Washingtonst_and_Ave52,SB,505
2/9/2025 13:00,Washingtonst_and_Ave52,NB,44
2/9/2025 13:00,Washingtonst_and_Ave52,SB,519
2/9/2025 14:00,Washingtonst_and_Ave52,NB,45
2/9/2025 14:00,Washingtonst_and_Ave52,SB,566
2/9/2025 15:00,Washingtonst_and_Ave52,NB,45
2/9/2025 15:00,Washingtonst_and_Ave52,SB,524
2/9/2025 16:00,Washingtonst_and_Ave52,NB,19
2/9/2025 16:00,Washingtonst_and_Ave52,SB,328
2/9/2025 17:00,Washingtonst_and_Ave52,NB,20
2/9/2025 17:00,Washingtonst_and_Ave52,SB,298
2/9/2025 18:00,Washingtonst_and_Ave52,NB,14
2/9/2025 18:00,Washingtonst_and_Ave52,SB,185
2/9/2025 19:00,Washingtonst_and_Ave52,NB,48
2/9/2025 19:00,Washingtonst_and_Ave52,SB,248
2/9/2025 20:00,Washingtonst_and_Ave52,NB,20
2/9/2025 20:00,Washingtonst_and_Ave52,SB,207
2/9/2025 21:00,Washingtonst_and_Ave52,NB,21
2/9/2025 21:00,Washingtonst_and_Ave52,SB,171
2/9/2025 22:00,Washingtonst_and_Ave52,NB,4
2/9/2025 22:00,Washingtonst_and_Ave52,SB,88
2/9/2025 23:00,Washingtonst_and_Ave52,NB,2
2/9/2025 23:00,Washingtonst_and_Ave52,SB,73
2/10/2025 0:00,Washingtonst_and_Ave52,NB,1
2/10/2025 0:00,Washingtonst_and_Ave52,SB,26
2/10/2025 1:00,Washingtonst_and_Ave52,NB,3
2/10/2025 1:00,Washingtonst_and_Ave52,SB,23
2/10/2025 2:00,Washingtonst_and_Ave52,NB,2
2/10/2025 2:00,Washingtonst_and_Ave52,SB,15
2/10/2025 3:00,Washingtonst_and_Ave52,NB,5
2/10/2025 3:00,Washingtonst_and_Ave52,SB,14
2/10/2025 4:00,Washingtonst_and_Ave52,NB,1
2/10/2025 4:00,Washingtonst_and_Ave52,SB,22
2/10/2025 5:00,Washingtonst_and_Ave52,NB,8
2/10/2025 5:00,Washingtonst_and_Ave52,SB,53
2/10/2025 6:00,Washingtonst_and_Ave52,NB,14
2/10/2025 6:00,Washingtonst_and_Ave52,SB,204
2/10/2025 7:00,Washingtonst_and_Ave52,NB,26
2/10/2025 7:00,Washingtonst_and_Ave52,SB,340
2/10/2025 8:00,Washingtonst_and_Ave52,NB,47
2/10/2025 8:00,Washingtonst_and_Ave52,SB,415
2/10/2025 9:00,Washingtonst_and_Ave52,NB,37
2/10/2025 9:00,Washingtonst_and_Ave52,SB,426
2/10/2025 10:00,Washingtonst_and_Ave52,NB,43
2/10/2025 10:00,Washingtonst_and_Ave52,SB,500
2/10/2025 11:00,Washingtonst_and_Ave52,NB,51
2/10/2025 11:00,Washingtonst_and_Ave52,SB,537
2/10/2025 12:00,Washingtonst_and_Ave52,NB,57
2/10/2025 12:00,Washingtonst_and_Ave52,SB,587
2/10/2025 13:00,Washingtonst_and_Ave52,NB,56
2/10/2025 13:00,Washingtonst_and_Ave52,SB,608
2/10/2025 14:00,Washingtonst_and_Ave52,NB,67
2/10/2025 14:00,Washingtonst_and_Ave52,SB,630
2/10/2025 15:00,Washingtonst_and_Ave52,NB,39
2/10/2025 15:00,Washingtonst_and_Ave52,SB,652
2/10/2025 16:00,Washingtonst_and_Ave52,NB,48
2/10/2025 16:00,Washingtonst_and_Ave52,SB,697
2/10/2025 17:00,Washingtonst_and_Ave52,NB,53
2/10/2025 17:00,Washingtonst_and_Ave52,SB,730
2/10/2025 18:00,Washingtonst_and_Ave52,NB,40
2/10/2025 18:00,Washingtonst_and_Ave52,SB,367
2/10/2025 19:00,Washingtonst_and_Ave52,NB,23
2/10/2025 19:00,Washingtonst_and_Ave52,SB,333
2/10/2025 20:00,Washingtonst_and_Ave52,NB,29
2/10/2025 20:00,Washingtonst_and_Ave52,SB,250
2/10/2025 21:00,Washingtonst_and_Ave52,NB,22
2/10/2025 21:00,Washingtonst_and_Ave52,SB,189
2/10/2025 22:00,Washingtonst_and_Ave52,NB,6
2/10/2025 22:00,Washingtonst_and_Ave52,SB,89
2/10/2025 23:00,Washingtonst_and_Ave52,NB,3
2/10/2025 23:00,Washingtonst_and_Ave52,SB,52
2/11/2025 0:00,Washingtonst_and_Ave52,NB,1
2/11/2025 0:00,Washingtonst_and_Ave52,SB,27
2/11/2025 1:00,Washingtonst_and_Ave52,NB,2
2/11/2025 1:00,Washingtonst_and_Ave52,SB,7
2/11/2025 2:00,Washingtonst_and_Ave52,NB,1
2/11/2025 2:00,Washingtonst_and_Ave52,SB,6
2/11/2025 3:00,Washingtonst_and_Ave52,NB,1
2/11/2025 3:00,Washingtonst_and_Ave52,SB,11
2/11/2025 4:00,Washingtonst_and_Ave52,NB,2
2/11/2025 4:00,Washingtonst_and_Ave52,SB,23
2/11/2025 5:00,Washingtonst_and_Ave52,NB,16
2/11/2025 5:00,Washingtonst_and_Ave52,SB,74
2/11/2025 6:00,Washingtonst_and_Ave52,NB,12
2/11/2025 6:00,Washingtonst_and_Ave52,SB,217
2/11/2025 7:00,Washingtonst_and_Ave52,NB,26
2/11/2025 7:00,Washingtonst_and_Ave52,SB,376
2/11/2025 8:00,Washingtonst_and_Ave52,NB,42
2/11/2025 8:00,Washingtonst_and_Ave52,SB,495
2/11/2025 9:00,Washingtonst_and_Ave52,NB,50
2/11/2025 9:00,Washingtonst_and_Ave52,SB,486
2/11/2025 10:00,Washingtonst_and_Ave52,NB,53
2/11/2025 10:00,Washingtonst_and_Ave52,SB,472
2/11/2025 11:00,Washingtonst_and_Ave52,NB,48
2/11/2025 11:00,Washingtonst_and_Ave52,SB,545
2/11/2025 12:00,Washingtonst_and_Ave52,NB,48
2/11/2025 12:00,Washingtonst_and_Ave52,SB,579
2/11/2025 13:00,Washingtonst_and_Ave52,NB,117
2/11/2025 13:00,Washingtonst_and_Ave52,SB,575
2/11/2025 14:00,Washingtonst_and_Ave52,NB,61
2/11/2025 14:00,Washingtonst_and_Ave52,SB,654
2/11/2025 15:00,Washingtonst_and_Ave52,NB,62
2/11/2025 15:00,Washingtonst_and_Ave52,SB,678
2/11/2025 16:00,Washingtonst_and_Ave52,NB,155
2/11/2025 16:00,Washingtonst_and_Ave52,SB,794
2/11/2025 17:00,Washingtonst_and_Ave52,NB,84
2/11/2025 17:00,Washingtonst_and_Ave52,SB,737
2/11/2025 18:00,Washingtonst_and_Ave52,NB,26
2/11/2025 18:00,Washingtonst_and_Ave52,SB,377
2/11/2025 19:00,Washingtonst_and_Ave52,NB,30
2/11/2025 19:00,Washingtonst_and_Ave52,SB,345
2/11/2025 20:00,Washingtonst_and_Ave52,NB,17
2/11/2025 20:00,Washingtonst_and_Ave52,SB,281
2/11/2025 21:00,Washingtonst_and_Ave52,NB,19
2/11/2025 21:00,Washingtonst_and_Ave52,SB,209
2/11/2025 22:00,Washingtonst_and_Ave52,NB,7
2/11/2025 22:00,Washingtonst_and_Ave52,SB,108
2/11/2025 23:00,Washingtonst_and_Ave52,NB,5
2/11/2025 23:00,Washingtonst_and_Ave52,SB,66
2/12/2025 0:00,Washingtonst_and_Ave52,NB,2
2/12/2025 0:00,Washingtonst_and_Ave52,SB,33
2/12/2025 1:00,Washingtonst_and_Ave52,NB,1
2/12/2025 1:00,Washingtonst_and_Ave52,SB,15
2/12/2025 2:00,Washingtonst_and_Ave52,NB,1
2/12/2025 2:00,Washingtonst_and_Ave52,SB,16
2/12/2025 3:00,Washingtonst_and_Ave52,NB,2
2/12/2025 3:00,Washingtonst_and_Ave52,SB,9
2/12/2025 4:00,Washingtonst_and_Ave52,NB,3
2/12/2025 4:00,Washingtonst_and_Ave52,SB,23
2/12/2025 5:00,Washingtonst_and_Ave52,NB,8
2/12/2025 5:00,Washingtonst_and_Ave52,SB,75
2/12/2025 6:00,Washingtonst_and_Ave52,NB,9
2/12/2025 6:00,Washingtonst_and_Ave52,SB,221
2/12/2025 7:00,Washingtonst_and_Ave52,NB,31
2/12/2025 7:00,Washingtonst_and_Ave52,SB,418
2/12/2025 8:00,Washingtonst_and_Ave52,NB,33
2/12/2025 8:00,Washingtonst_and_Ave52,SB,538
2/12/2025 9:00,Washingtonst_and_Ave52,NB,46
2/12/2025 9:00,Washingtonst_and_Ave52,SB,475
2/12/2025 10:00,Washingtonst_and_Ave52,NB,45
2/12/2025 10:00,Washingtonst_and_Ave52,SB,492
2/12/2025 11:00,Washingtonst_and_Ave52,NB,48
2/12/2025 11:00,Washingtonst_and_Ave52,SB,549
2/12/2025 12:00,Washingtonst_and_Ave52,NB,55
2/12/2025 12:00,Washingtonst_and_Ave52,SB,539
2/12/2025 13:00,Washingtonst_and_Ave52,NB,53
2/12/2025 13:00,Washingtonst_and_Ave52,SB,647
2/12/2025 14:00,Washingtonst_and_Ave52,NB,57
2/12/2025 14:00,Washingtonst_and_Ave52,SB,703
2/12/2025 15:00,Washingtonst_and_Ave52,NB,64
2/12/2025 15:00,Washingtonst_and_Ave52,SB,760
2/12/2025 16:00,Washingtonst_and_Ave52,NB,54
2/12/2025 16:00,Washingtonst_and_Ave52,SB,831
2/12/2025 17:00,Washingtonst_and_Ave52,NB,61
2/12/2025 17:00,Washingtonst_and_Ave52,SB,730
2/12/2025 18:00,Washingtonst_and_Ave52,NB,30
2/12/2025 18:00,Washingtonst_and_Ave52,SB,439
2/12/2025 19:00,Washingtonst_and_Ave52,NB,19
2/12/2025 19:00,Washingtonst_and_Ave52,SB,321
2/12/2025 20:00,Washingtonst_and_Ave52,NB,19
2/12/2025 20:00,Washingtonst_and_Ave52,SB,264
2/12/2025 21:00,Washingtonst_and_Ave52,NB,27
2/12/2025 21:00,Washingtonst_and_Ave52,SB,235
2/12/2025 22:00,Washingtonst_and_Ave52,NB,11
2/12/2025 22:00,Washingtonst_and_Ave52,SB,139
2/12/2025 23:00,Washingtonst_and_Ave52,NB,5
2/12/2025 23:00,Washingtonst_and_Ave52,SB,59
2/13/2025 0:00,Washingtonst_and_Ave52,NB,0
2/13/2025 0:00,Washingtonst_and_Ave52,SB,47
2/13/2025 1:00,Washingtonst_and_Ave52,NB,2
2/13/2025 1:00,Washingtonst_and_Ave52,SB,20
2/13/2025 2:00,Washingtonst_and_Ave52,NB,1
2/13/2025 2:00,Washingtonst_and_Ave52,SB,7
2/13/2025 3:00,Washingtonst_and_Ave52,NB,3
2/13/2025 3:00,Washingtonst_and_Ave52,SB,14
2/13/2025 4:00,Washingtonst_and_Ave52,NB,3
2/13/2025 4:00,Washingtonst_and_Ave52,SB,19
2/13/2025 5:00,Washingtonst_and_Ave52,NB,7
2/13/2025 5:00,Washingtonst_and_Ave52,SB,70
2/13/2025 6:00,Washingtonst_and_Ave52,NB,9
2/13/2025 6:00,Washingtonst_and_Ave52,SB,231
2/13/2025 7:00,Washingtonst_and_Ave52,NB,19
2/13/2025 7:00,Washingtonst_and_Ave52,SB,409
2/13/2025 8:00,Washingtonst_and_Ave52,NB,44
2/13/2025 8:00,Washingtonst_and_Ave52,SB,480
2/13/2025 9:00,Washingtonst_and_Ave52,NB,42
2/13/2025 9:00,Washingtonst_and_Ave52,SB,468
2/13/2025 10:00,Washingtonst_and_Ave52,NB,64
2/13/2025 10:00,Washingtonst_and_Ave52,SB,476
2/13/2025 11:00,Washingtonst_and_Ave52,NB,54
2/13/2025 11:00,Washingtonst_and_Ave52,SB,581
2/13/2025 12:00,Washingtonst_and_Ave52,NB,64
2/13/2025 12:00,Washingtonst_and_Ave52,SB,588
2/13/2025 13:00,Washingtonst_and_Ave52,NB,57
2/13/2025 13:00,Washingtonst_and_Ave52,SB,526
2/13/2025 14:00,Washingtonst_and_Ave52,NB,50
2/13/2025 14:00,Washingtonst_and_Ave52,SB,727
2/13/2025 15:00,Washingtonst_and_Ave52,NB,64
2/13/2025 15:00,Washingtonst_and_Ave52,SB,777
2/13/2025 16:00,Washingtonst_and_Ave52,NB,49
2/13/2025 16:00,Washingtonst_and_Ave52,SB,775
2/13/2025 17:00,Washingtonst_and_Ave52,NB,59
2/13/2025 17:00,Washingtonst_and_Ave52,SB,733
2/13/2025 18:00,Washingtonst_and_Ave52,NB,34
2/13/2025 18:00,Washingtonst_and_Ave52,SB,449
2/13/2025 19:00,Washingtonst_and_Ave52,NB,45
2/13/2025 19:00,Washingtonst_and_Ave52,SB,458
2/13/2025 20:00,Washingtonst_and_Ave52,NB,22
2/13/2025 20:00,Washingtonst_and_Ave52,SB,369
2/13/2025 21:00,Washingtonst_and_Ave52,NB,42
2/13/2025 21:00,Washingtonst_and_Ave52,SB,307
2/13/2025 22:00,Washingtonst_and_Ave52,NB,5
2/13/2025 22:00,Washingtonst_and_Ave52,SB,222
2/13/2025 23:00,Washingtonst_and_Ave52,NB,7
2/13/2025 23:00,Washingtonst_and_Ave52,SB,100
2/14/2025 0:00,Washingtonst_and_Ave52,NB,0
2/14/2025 0:00,Washingtonst_and_Ave52,SB,59
2/14/2025 1:00,Washingtonst_and_Ave52,NB,2
2/14/2025 1:00,Washingtonst_and_Ave52,SB,27
2/14/2025 2:00,Washingtonst_and_Ave52,NB,1
2/14/2025 2:00,Washingtonst_and_Ave52,SB,6
2/14/2025 3:00,Washingtonst_and_Ave52,NB,1
2/14/2025 3:00,Washingtonst_and_Ave52,SB,10
2/14/2025 4:00,Washingtonst_and_Ave52,NB,3
2/14/2025 4:00,Washingtonst_and_Ave52,SB,24
2/14/2025 5:00,Washingtonst_and_Ave52,NB,8
2/14/2025 5:00,Washingtonst_and_Ave52,SB,86
2/14/2025 6:00,Washingtonst_and_Ave52,NB,18
2/14/2025 6:00,Washingtonst_and_Ave52,SB,187
2/14/2025 7:00,Washingtonst_and_Ave52,NB,58
2/14/2025 7:00,Washingtonst_and_Ave52,SB,321
2/14/2025 8:00,Washingtonst_and_Ave52,NB,34
2/14/2025 8:00,Washingtonst_and_Ave52,SB,415
2/14/2025 9:00,Washingtonst_and_Ave52,NB,40
2/14/2025 9:00,Washingtonst_and_Ave52,SB,386
2/14/2025 10:00,Washingtonst_and_Ave52,NB,61
2/14/2025 10:00,Washingtonst_and_Ave52,SB,432
2/14/2025 11:00,Washingtonst_and_Ave52,NB,71
2/14/2025 11:00,Washingtonst_and_Ave52,SB,396
2/14/2025 12:00,Washingtonst_and_Ave52,NB,177
2/14/2025 12:00,Washingtonst_and_Ave52,SB,516
2/14/2025 13:00,Washingtonst_and_Ave52,NB,106
2/14/2025 13:00,Washingtonst_and_Ave52,SB,546
2/14/2025 14:00,Washingtonst_and_Ave52,NB,101
2/14/2025 14:00,Washingtonst_and_Ave52,SB,551
2/14/2025 15:00,Washingtonst_and_Ave52,NB,77
2/14/2025 15:00,Washingtonst_and_Ave52,SB,593
2/14/2025 16:00,Washingtonst_and_Ave52,NB,51
2/14/2025 16:00,Washingtonst_and_Ave52,SB,654
2/14/2025 17:00,Washingtonst_and_Ave52,NB,46
2/14/2025 17:00,Washingtonst_and_Ave52,SB,620
2/14/2025 18:00,Washingtonst_and_Ave52,NB,49
2/14/2025 18:00,Washingtonst_and_Ave52,SB,456
2/14/2025 19:00,Washingtonst_and_Ave52,NB,31
2/14/2025 19:00,Washingtonst_and_Ave52,SB,363
2/14/2025 20:00,Washingtonst_and_Ave52,NB,20
2/14/2025 20:00,Washingtonst_and_Ave52,SB,305
2/14/2025 21:00,Washingtonst_and_Ave52,NB,38
2/14/2025 21:00,Washingtonst_and_Ave52,SB,272
2/14/2025 22:00,Washingtonst_and_Ave52,NB,18
2/14/2025 22:00,Washingtonst_and_Ave52,SB,237
2/14/2025 23:00,Washingtonst_and_Ave52,NB,7
2/14/2025 23:00,Washingtonst_and_Ave52,SB,139
2/15/2025 0:00,Washingtonst_and_Ave52,NB,1
2/15/2025 0:00,Washingtonst_and_Ave52,SB,90
2/15/2025 1:00,Washingtonst_and_Ave52,NB,2
2/15/2025 1:00,Washingtonst_and_Ave52,SB,39
2/15/2025 2:00,Washingtonst_and_Ave52,NB,0
2/15/2025 2:00,Washingtonst_and_Ave52,SB,21
2/15/2025 3:00,Washingtonst_and_Ave52,NB,1
2/15/2025 3:00,Washingtonst_and_Ave52,SB,11
2/15/2025 4:00,Washingtonst_and_Ave52,NB,1
2/15/2025 4:00,Washingtonst_and_Ave52,SB,20
2/15/2025 5:00,Washingtonst_and_Ave52,NB,8
2/15/2025 5:00,Washingtonst_and_Ave52,SB,43
2/15/2025 6:00,Washingtonst_and_Ave52,NB,5
2/15/2025 6:00,Washingtonst_and_Ave52,SB,128
2/15/2025 7:00,Washingtonst_and_Ave52,NB,17
2/15/2025 7:00,Washingtonst_and_Ave52,SB,207
2/15/2025 8:00,Washingtonst_and_Ave52,NB,47
2/15/2025 8:00,Washingtonst_and_Ave52,SB,262
2/15/2025 9:00,Washingtonst_and_Ave52,NB,47
2/15/2025 9:00,Washingtonst_and_Ave52,SB,330
2/15/2025 10:00,Washingtonst_and_Ave52,NB,39
2/15/2025 10:00,Washingtonst_and_Ave52,SB,375
2/15/2025 11:00,Washingtonst_and_Ave52,NB,51
2/15/2025 11:00,Washingtonst_and_Ave52,SB,421
2/15/2025 12:00,Washingtonst_and_Ave52,NB,52
2/15/2025 12:00,Washingtonst_and_Ave52,SB,466
2/15/2025 13:00,Washingtonst_and_Ave52,NB,53
2/15/2025 13:00,Washingtonst_and_Ave52,SB,471
2/15/2025 14:00,Washingtonst_and_Ave52,NB,50
2/15/2025 14:00,Washingtonst_and_Ave52,SB,479
2/15/2025 15:00,Washingtonst_and_Ave52,NB,41
2/15/2025 15:00,Washingtonst_and_Ave52,SB,446
2/15/2025 16:00,Washingtonst_and_Ave52,NB,57
2/15/2025 16:00,Washingtonst_and_Ave52,SB,484
2/15/2025 17:00,Washingtonst_and_Ave52,NB,62
2/15/2025 17:00,Washingtonst_and_Ave52,SB,495
2/15/2025 18:00,Washingtonst_and_Ave52,NB,47
2/15/2025 18:00,Washingtonst_and_Ave52,SB,389
2/15/2025 19:00,Washingtonst_and_Ave52,NB,26
2/15/2025 19:00,Washingtonst_and_Ave52,SB,369
2/15/2025 20:00,Washingtonst_and_Ave52,NB,31
2/15/2025 20:00,Washingtonst_and_Ave52,SB,285
2/15/2025 21:00,Washingtonst_and_Ave52,NB,38
2/15/2025 21:00,Washingtonst_and_Ave52,SB,279
2/15/2025 22:00,Washingtonst_and_Ave52,NB,14
2/15/2025 22:00,Washingtonst_and_Ave52,SB,207
2/15/2025 23:00,Washingtonst_and_Ave52,NB,4
2/15/2025 23:00,Washingtonst_and_Ave52,SB,103
2/16/2025 0:00,Washingtonst_and_Ave52,NB,1
2/16/2025 0:00,Washingtonst_and_Ave52,SB,75
2/16/2025 1:00,Washingtonst_and_Ave52,NB,2
2/16/2025 1:00,Washingtonst_and_Ave52,SB,43
2/16/2025 2:00,Washingtonst_and_Ave52,NB,1
2/16/2025 2:00,Washingtonst_and_Ave52,SB,21
2/16/2025 3:00,Washingtonst_and_Ave52,NB,2
2/16/2025 3:00,Washingtonst_and_Ave52,SB,8
2/16/2025 4:00,Washingtonst_and_Ave52,NB,2
2/16/2025 4:00,Washingtonst_and_Ave52,SB,24
2/16/2025 5:00,Washingtonst_and_Ave52,NB,4
2/16/2025 5:00,Washingtonst_and_Ave52,SB,51
2/16/2025 6:00,Washingtonst_and_Ave52,NB,9
2/16/2025 6:00,Washingtonst_and_Ave52,SB,106
2/16/2025 7:00,Washingtonst_and_Ave52,NB,17
2/16/2025 7:00,Washingtonst_and_Ave52,SB,164
2/16/2025 8:00,Washingtonst_and_Ave52,NB,33
2/16/2025 8:00,Washingtonst_and_Ave52,SB,217
2/16/2025 9:00,Washingtonst_and_Ave52,NB,25
2/16/2025 9:00,Washingtonst_and_Ave52,SB,289
2/16/2025 10:00,Washingtonst_and_Ave52,NB,60
2/16/2025 10:00,Washingtonst_and_Ave52,SB,386
2/16/2025 11:00,Washingtonst_and_Ave52,NB,47
2/16/2025 11:00,Washingtonst_and_Ave52,SB,430
2/16/2025 12:00,Washingtonst_and_Ave52,NB,43
2/16/2025 12:00,Washingtonst_and_Ave52,SB,410
2/16/2025 13:00,Washingtonst_and_Ave52,NB,47
2/16/2025 13:00,Washingtonst_and_Ave52,SB,410
2/16/2025 14:00,Washingtonst_and_Ave52,NB,44
2/16/2025 14:00,Washingtonst_and_Ave52,SB,396
2/16/2025 15:00,Washingtonst_and_Ave52,NB,28
2/16/2025 15:00,Washingtonst_and_Ave52,SB,393
2/16/2025 16:00,Washingtonst_and_Ave52,NB,34
2/16/2025 16:00,Washingtonst_and_Ave52,SB,375
2/16/2025 17:00,Washingtonst_and_Ave52,NB,37
2/16/2025 17:00,Washingtonst_and_Ave52,SB,377
2/16/2025 18:00,Washingtonst_and_Ave52,NB,40
2/16/2025 18:00,Washingtonst_and_Ave52,SB,333
2/16/2025 19:00,Washingtonst_and_Ave52,NB,30
2/16/2025 19:00,Washingtonst_and_Ave52,SB,280
2/16/2025 20:00,Washingtonst_and_Ave52,NB,18
2/16/2025 20:00,Washingtonst_and_Ave52,SB,288
2/16/2025 21:00,Washingtonst_and_Ave52,NB,21
2/16/2025 21:00,Washingtonst_and_Ave52,SB,195
2/16/2025 22:00,Washingtonst_and_Ave52,NB,4
2/16/2025 22:00,Washingtonst_and_Ave52,SB,128
2/16/2025 23:00,Washingtonst_and_Ave52,NB,4
2/16/2025 23:00,Washingtonst_and_Ave52,SB,80
2/17/2025 0:00,Washingtonst_and_Ave52,NB,0
2/17/2025 0:00,Washingtonst_and_Ave52,SB,48
2/17/2025 1:00,Washingtonst_and_Ave52,NB,2
2/17/2025 1:00,Washingtonst_and_Ave52,SB,24
2/17/2025 2:00,Washingtonst_and_Ave52,NB,2
2/17/2025 2:00,Washingtonst_and_Ave52,SB,19
2/17/2025 3:00,Washingtonst_and_Ave52,NB,4
2/17/2025 3:00,Washingtonst_and_Ave52,SB,11
2/17/2025 4:00,Washingtonst_and_Ave52,NB,3
2/17/2025 4:00,Washingtonst_and_Ave52,SB,26
2/17/2025 5:00,Washingtonst_and_Ave52,NB,6
2/17/2025 5:00,Washingtonst_and_Ave52,SB,59
2/17/2025 6:00,Washingtonst_and_Ave52,NB,18
2/17/2025 6:00,Washingtonst_and_Ave52,SB,156
2/17/2025 7:00,Washingtonst_and_Ave52,NB,15
2/17/2025 7:00,Washingtonst_and_Ave52,SB,209
2/17/2025 8:00,Washingtonst_and_Ave52,NB,32
2/17/2025 8:00,Washingtonst_and_Ave52,SB,282
2/17/2025 9:00,Washingtonst_and_Ave52,NB,45
2/17/2025 9:00,Washingtonst_and_Ave52,SB,315
2/17/2025 10:00,Washingtonst_and_Ave52,NB,44
2/17/2025 10:00,Washingtonst_and_Ave52,SB,349
2/17/2025 11:00,Washingtonst_and_Ave52,NB,42
2/17/2025 11:00,Washingtonst_and_Ave52,SB,418
2/17/2025 12:00,Washingtonst_and_Ave52,NB,42
2/17/2025 12:00,Washingtonst_and_Ave52,SB,449
2/17/2025 13:00,Washingtonst_and_Ave52,NB,65
2/17/2025 13:00,Washingtonst_and_Ave52,SB,449
2/17/2025 14:00,Washingtonst_and_Ave52,NB,50
2/17/2025 14:00,Washingtonst_and_Ave52,SB,478
2/17/2025 15:00,Washingtonst_and_Ave52,NB,49
2/17/2025 15:00,Washingtonst_and_Ave52,SB,533
2/17/2025 16:00,Washingtonst_and_Ave52,NB,41
2/17/2025 16:00,Washingtonst_and_Ave52,SB,498
2/17/2025 17:00,Washingtonst_and_Ave52,NB,61
2/17/2025 17:00,Washingtonst_and_Ave52,SB,514
2/17/2025 18:00,Washingtonst_and_Ave52,NB,48
2/17/2025 18:00,Washingtonst_and_Ave52,SB,377
2/17/2025 19:00,Washingtonst_and_Ave52,NB,21
2/17/2025 19:00,Washingtonst_and_Ave52,SB,330
2/17/2025 20:00,Washingtonst_and_Ave52,NB,20
2/17/2025 20:00,Washingtonst_and_Ave52,SB,246
2/17/2025 21:00,Washingtonst_and_Ave52,NB,21
2/17/2025 21:00,Washingtonst_and_Ave52,SB,212
2/17/2025 22:00,Washingtonst_and_Ave52,NB,2
2/17/2025 22:00,Washingtonst_and_Ave52,SB,110
2/17/2025 23:00,Washingtonst_and_Ave52,NB,1
2/17/2025 23:00,Washingtonst_and_Ave52,SB,55
2/18/2025 0:00,Washingtonst_and_Ave52,NB,1
2/18/2025 0:00,Washingtonst_and_Ave52,SB,26
2/18/2025 1:00,Washingtonst_and_Ave52,NB,2
2/18/2025 1:00,Washingtonst_and_Ave52,SB,16
